,lat,long,type,site,code,xrubio_id,,,city,country
1265,1.333333,51.283333,Dressel 20,Edinburgh,PSA,16738,,,Edinburgh,UK
1266,-2.1,54.966667,Dressel 20,Hexham,DOM,16540,,,Hexham,UK
1267,0.9,51.883333,Dressel 20,Colchester,M,17135,,,Colchester,UK
1268,-2.333333,54.966667,Dressel 20,Bardon Mill,OO,20451,,,Bardon Mill,UK
1269,-1.066667,51.35,Dressel 20,Silchester,ARVA,17074,,,Silchester,UK
1270,-2.6,53.383333,Amphora incerta,Warrington,FPM,30717,,,Warrington,UK
1271,-2.016667,54.966667,Dressel 20,Corbridge,ACIRGI,15509,,,Corbridge,UK
1272,-1.083333,53.966667,Dressel 20,York,ENNIORVMIVLIORVM,15927,,,York,UK
1273,-2.333333,54.966667,Dressel 20,Bardon Mill,MIA,33393,,,Bardon Mill,UK
1274,-0.093145,51.514248,Dressel 20,London,VALERI,17043,,,London,UK
1275,-2.333333,54.966667,Dressel 20,Bardon Mill,SANNIRGR,33402,,,Bardon Mill,UK
1276,0.9,51.883333,Amphora incerta,Colchester,B,20467,,,Colchester,UK
1277,-0.466667,53.183333,Dressel 20,Branston,EROTIS,15940,,,Branston,UK
1278,-0.093145,51.514248,Dressel 20,London,CCRASSISEMNI,15881,,,London,UK
1279,-2.916667,53.2,Dressel 20,Chester,QANTRVG,15616,,,Chester,UK
1280,-1.083333,53.966667,Amphora incerta,York,MERCATOR,30713,,,York,UK
1281,-2.833333,54.066667,Dressel 20,Lancaster,CANTONIQVIETI,15568,,,Lancaster,UK
1282,-0.533333,53.233333,Dressel 20,Lincoln,MSM,16773,,,Lincoln,UK
1283,-0.093145,51.514248,Dressel 20,London,PONTICI,16629,,,London,UK
1284,-0.25,51.833333,Dressel 20,St. Albans,AELIFVSCIANI,15910,,,St. Albans,UK
1285,-0.093145,51.514248,Dressel 20,London,SNR,16508,,,London,UK
1286,-1.066667,51.35,Dressel 20,Silchester,MMCMF,15828,,,Silchester,UK
1287,-1.383333,54.083333,Dressel 20,Aldborough,QVS,17035,,,Aldborough,UK
1288,-3.533333,50.7,Dressel 20,Exeter,LMIL,17132,,,Exeter,UK
1289,-1.216667,53.066667,Gauloise 5,Newstead,QCA,27978,,,Newstead,UK
1290,-0.093145,51.514248,Dressel 20,London,ATITAE,15670,,,London,UK
1291,0.9,51.883333,Dressel 20,Colchester,CLPV,16329,,,Colchester,UK
1292,1.333333,51.283333,Dressel 20,Edinburgh,CLPV,16330,,,Edinburgh,UK
1293,-0.093145,51.514248,Dressel 20,London,MAR,15466,,,London,UK
1294,-2.2,52.2,Dressel 20,Worcester,SAXOFERREO,16849,,,Worcester,UK
1295,-2.016667,54.966667,Dressel 20,Corbridge,CMM,16365,,,Corbridge,UK
1296,-1.983333,51.733333,Dressel 20,Cirencester,LVALERIVITALIS,17060,,,Cirencester,UK
1297,-0.783333,50.833333,Dressel 20,Chicester,MMCE,15810,,,Chicester,UK
1298,-0.093145,51.514248,Dressel 20,London,LACONFLACONE,15388,,,London,UK
1299,-2.916667,53.2,Dressel 20,Chester,LIVNIMELISSI,16252,,,Chester,UK
1300,1.333333,51.283333,Dressel 20,Edinburgh,VRO,17221,,,Edinburgh,UK
1301,1.333333,51.283333,Dressel 20,Edinburgh,LAF,15403,,,Edinburgh,UK
1302,-0.25,51.833333,Dressel 20,St. Albans,DOM,16552,,,St. Albans,UK
1303,-2.883333,53.066667,Dressel 20,Holt,GRVS,17125,,,Holt,UK
1304,-2.933333,54.883333,Dressel 20,Carlisle,ALFO,33313,,,Carlisle,UK
1305,-1.983333,51.733333,Dressel 20,Cirencester,AVGN,15671,,,Cirencester,UK
1306,-2.65,52.666667,Dressel 20,Wroxeter,SNRVF,16515,,,Wroxeter,UK
1307,-2.916667,53.2,Dressel 20,Chester,CALV,15551,,,Chester,UK
1308,-0.083333,51.5,Dressel 20,Southwark,LVA,17016,,,Southwark,UK
1309,-0.083333,51.5,Dressel 20,Southwark,MAR,15471,,,Southwark,UK
1310,-0.093145,51.514248,Dressel 20,London,LIVNIMELISSI,16290,,,London,UK
1311,0.9,51.883333,Dressel 20,Colchester,CAMILIMELISSI,15848,,,Colchester,UK
1312,1.333333,51.283333,Dressel 20,Edinburgh,APH,16596,,,Edinburgh,UK
1313,-0.093145,51.514248,Dressel 20,London,LCSOL,15831,,,London,UK
1314,-2.016667,54.966667,Dressel 20,Corbridge,CIS,16189,,,Corbridge,UK
1315,-2.016667,54.966667,Dressel 20,Corbridge,AECAAFCA,15975,,,Corbridge,UK
1316,-2.65,52.666667,Dressel 20,Wroxeter,MAR,15468,,,Wroxeter,UK
1317,0.9,51.883333,Dressel 20,Colchester,QVIELANIANI,17030,,,Colchester,UK
1318,1.333333,51.283333,Dressel 20,Edinburgh,SAN,16820,,,Edinburgh,UK
1319,-1.216667,53.066667,Dressel 20,Newstead,POR,16631,,,Newstead,UK
1320,-2.016667,54.966667,Dressel 20,Corbridge,LFC,32480,,,Corbridge,UK
1321,-2.958889,51.613333,Dressel 20,Caerleon,MAEMRV,15534,,,Caerleon,UK
1322,-0.25,51.833333,Dressel 20,St. Albans,TATILIASIATICI,15648,,,St. Albans,UK
1323,1.333333,51.283333,Dressel 20,Edinburgh,PORLAR,15454,,,Edinburgh,UK
1324,-2.916667,53.2,Dressel 20,Chester,LAVRELIGERMANI,15412,,,Chester,UK
1325,-1.983333,51.733333,Dressel 20,Cirencester,ACIRGI,15482,,,Cirencester,UK
1326,-2.016667,54.966667,Dressel 20,Corbridge,SFE,15992,,,Corbridge,UK
1327,-2.65,52.666667,Dressel 20,Wroxeter,PAH,15419,,,Wroxeter,UK
1328,0.516667,51.383333,Dressel 20,Rochester,CNVIT,15581,,,Rochester,UK
1329,0.9,51.883333,Dressel 20,Colchester,QSP,16786,,,Colchester,UK
1330,1.333333,51.283333,Dressel 20,Edinburgh,DATSCOL,15666,,,Edinburgh,UK
1331,-0.093145,51.514248,Dressel 20,London,PORRO,16633,,,London,UK
1332,-0.093145,51.514248,Dressel 20,London,PIROPPIROIP,16180,,,London,UK
1333,1.333333,51.283333,Dressel 20,Edinburgh,ACIRGI,15498,,,Edinburgh,UK
1334,1.333333,51.283333,Dressel 20,Edinburgh,TATI,16582,,,Edinburgh,UK
1335,-2.333333,54.966667,Dressel 20,Bardon Mill,MCLS,33392,,,Bardon Mill,UK
1336,-1.4,50.9,Dressel 20,Southampton,AGRICOLAE,15539,,,Southampton,UK
1337,1.333333,51.283333,Dressel 20,Edinburgh,LQS,16669,,,Edinburgh,UK
1338,-0.093145,51.514248,Dressel 20,London,NR,16682,,,London,UK
1339,0.9,51.883333,Dressel 20,Colchester,POR,16632,,,Colchester,UK
1340,-0.093145,51.514248,Dressel 20,London,CSEMPRONIPOLYCLITI,16973,,,London,UK
1341,-2.933333,54.883333,Dressel 20,Carlisle,DOM,16529,,,Carlisle,UK
1342,-0.093145,51.514248,Dressel 20,London,PMFRPO,16358,,,London,UK
1343,-1.083333,53.966667,Ignotus,York,DIVIC,30694,,,York,UK
1344,-2.65,52.666667,Dressel 20,Wroxeter,ECTYCES,15944,,,Wroxeter,UK
1345,0.9,51.883333,Dressel 20,Colchester,LIVNIMELISSI,16240,,,Colchester,UK
1346,-0.093145,51.514248,Dressel 20,London,HILARI,16067,,,London,UK
1347,-2.916667,53.2,Dressel 20,Chester,ENNIORVMIVLIORVM,15932,,,Chester,UK
1348,-0.25,52.583333,Dressel 20,Peterborough,AEMEVP,15527,,,Peterborough,UK
1349,-2.958889,51.613333,Dressel 20,Caerleon,ROM,16711,,,Caerleon,UK
1350,-3.533333,50.7,Dressel 20,Exeter,LFO,16015,,,Exeter,UK
1351,0.9,51.883333,Dressel 20,Colchester,QIA,16088,,,Colchester,UK
1352,0.9,51.883333,Dressel 20,Colchester,MIM,16128,,,Colchester,UK
1353,-4.266667,53.15,Dressel 20,Caernarfon,C,17113,,,Caernarfon,UK
1354,-1.316667,51.016667,Dressel 20,Winchester,SFE,15991,,,Winchester,UK
1355,-0.093145,51.514248,Dressel 20,London,SERVILILVPI,16981,,,London,UK
1356,-1.216667,53.066667,Dressel 20,Newstead,FSS,16801,,,Newstead,UK
1357,-1.083333,53.966667,Ignotus,York,CAIVS,30684,,,York,UK
1358,-2.016667,54.966667,Dressel 20,Corbridge,PMV,16403,,,Corbridge,UK
1359,1.233333,51.15,Dressel 20,Dover,MIM,16127,,,Dover,UK
1360,-0.093145,51.514248,Dressel 20,London,CSEMPRONIPOLYCLITI,16953,,,London,UK
1361,-1.983333,51.733333,Dressel 20,Cirencester,CR,17119,,,Cirencester,UK
1362,-1.116667,53.533333,Dressel 20,Doncaster,LMVE,16410,,,Doncaster,UK
1363,-1.083333,53.966667,Dressel 20,York,PIVLICRISPI,16224,,,York,UK
1364,-2.533333,53.8,Dressel 20,Ribchester,CIS,16188,,,Ribchester,UK
1365,0.9,51.883333,Dressel 20,Colchester,CSEMPRONIPOLYCLITI,16956,,,Colchester,UK
1366,-0.093145,51.514248,Dressel 20,London,IIIVNIMELISSILISSE,16289,,,London,UK
1367,-1.983333,51.733333,Dressel 20,Cirencester,VIRGIN,17092,,,Cirencester,UK
1368,-0.093145,51.514248,Dressel 20,London,LAVRELIGERMANI,15410,,,London,UK
1369,-1.983333,51.733333,Dressel 20,Cirencester,MQFF,16641,,,Cirencester,UK
1370,1.333333,51.283333,Dressel 20,Edinburgh,CANTONIQVIETI,15577,,,Edinburgh,UK
1371,-2.533333,53.8,Dressel 20,Ribchester,TAN,15446,,,Ribchester,UK
1372,-2.916667,53.2,Dressel 20,Chester,MFELICIS,16039,,,Chester,UK
1373,1.333333,51.283333,Dressel 20,Edinburgh,CSEMPRONIPOLYCLITI,16949,,,Edinburgh,UK
1374,-0.083333,51.5,Dressel 20,Southwark,PQHEHE,16059,,,Southwark,UK
1375,-4.266667,53.15,Dressel 20,Caernarfon,CENNIHISPANI,15912,,,Caernarfon,UK
1376,-0.093145,51.514248,Dressel 20,London,LVA,17044,,,London,UK
1377,-0.093145,51.514248,Ignotus,London,LCS,30687,,,London,UK
1378,-2.016667,54.966667,Dressel 20,Corbridge,GAF,15398,,,Corbridge,UK
1379,-0.093145,51.514248,Dressel 20,London,MFLAVITITVRI,16043,,,London,UK
1380,-0.093145,51.514248,Dressel 20,London,LIVNIMELISSI,16291,,,London,UK
1381,-0.093145,51.514248,Dressel 20,London,IHNA,17127,,,London,UK
1382,-1.666667,54.65,Dressel 20,Bishop Auckland,FCCVC,15708,,,Bishop Auckland,UK
1383,-0.8,50.833333,Amphora incerta,Fishbourne,POROCODV,32357,,,Fishbourne,UK
1384,-2.933333,54.883333,Dressel 20,Carlisle,PCLODICELI,15871,,,Carlisle,UK
1385,-0.093145,51.514248,Dressel 20,London,FOP,16579,,,London,UK
1386,-3.533333,50.7,Dressel 20,Exeter,PAVR,15676,,,Exeter,UK
1387,-2.016667,54.966667,Dressel 20,Corbridge,LIVNIMELISSI,16266,,,Corbridge,UK
1388,-0.4,52.983333,Dressel 20,Sleaford,MIM,16138,,,Sleaford,UK
1389,-1.983333,51.733333,Dressel 20,Cirencester,SAXOFERREO,16860,,,Cirencester,UK
1390,-0.783333,50.833333,Dressel 20,Chicester,FSCIMNIANO,16904,,,Chicester,UK
1391,-1.133333,52.633333,Dressel 20,Leicester,LIOPVSNNI,16170,,,Leicester,UK
1392,-1.133333,52.633333,Dressel 20,Leicester,LFCF,15969,,,Leicester,UK
1393,-1.983333,51.733333,Dressel 20,Cirencester,LRPHCO,16692,,,Cirencester,UK
1394,-0.093145,51.514248,Mortarium,London,LIICIMISSA,30704,,,London,UK
1395,-1.133333,52.633333,Dressel 20,Leicester,ROMANI,16706,,,Leicester,UK
1396,-1.983333,51.733333,Dressel 20,Cirencester,FSCIMNIANO,16923,,,Cirencester,UK
1397,-1.066667,51.35,Dressel 20,Silchester,LQS,16671,,,Silchester,UK
1398,-0.093145,51.514248,Dressel 20,London,AIS,16185,,,London,UK
1399,-2.333333,54.966667,Dressel 20,Bardon Mill,PIVLICRISPI,18713,,,Bardon Mill,UK
1400,0.516667,51.383333,Dressel 20,Chatham,LAT,15657,,,Chatham,UK
1401,-4.266667,53.15,Dressel 20,Caernarfon,QANTALB,15563,,,Caernarfon,UK
1402,-2.016667,54.966667,Dressel 20,Corbridge,FSCIMNIANO,16912,,,Corbridge,UK
1403,-2.333333,54.966667,Dressel 20,Bardon Mill,OLEASTRO,33395,,,Bardon Mill,UK
1404,-0.093145,51.514248,Ignotus,London,M,30708,,,London,UK
1405,-2.016667,53.75,Dressel 20,Heptonstall,AGRICOLAE,15544,,,Heptonstall,UK
1406,-2.016667,54.966667,Dressel 20,Corbridge,SFE,15988,,,Corbridge,UK
1407,-2.65,52.666667,Dressel 20,Wroxeter,SILVESTRI,16988,,,Wroxeter,UK
1408,-2.916667,53.2,Dressel 20,Chester,PAH,15417,,,Chester,UK
1409,-0.093145,51.514248,Dressel 20,London,PONTICI,16628,,,London,UK
1410,-1.083333,53.966667,Dressel 20,York,LFC,15851,,,York,UK
1411,-2.65,51.483333,Dressel 20,Sea Mills,HISPANI,16072,,,Sea Mills,UK
1412,-2.016667,54.966667,Dressel 20,Corbridge,DEF,15894,,,Corbridge,UK
1413,-2.016667,54.966667,Dressel 20,Corbridge,QMR,16383,,,Corbridge,UK
1414,-2.016667,54.966667,Dressel 20,Corbridge,MQFF,16643,,,Corbridge,UK
1415,0.633333,51.783333,Dressel 20,Witham,QIM,16161,,,Witham,UK
1416,-0.093145,51.514248,Dressel 20,London,QCR,15781,,,London,UK
1417,-2.016667,54.966667,Dressel 20,Corbridge,C,17182,,,Corbridge,UK
1418,-0.533333,53.233333,Dressel 20,Lincoln,LPAEOA,16584,,,Lincoln,UK
1419,-0.533333,53.233333,Dressel 20,Lincoln,PSAVITI,16744,,,Lincoln,UK
1420,1.333333,51.283333,Dressel 20,Edinburgh,CANTONIQVIETI,15571,,,Edinburgh,UK
1421,-2.016667,54.966667,Dressel 20,Corbridge,LIT,16214,,,Corbridge,UK
1422,-0.093145,51.514248,Dressel 20,London,LFC,15957,,,London,UK
1423,0.9,51.883333,Dressel 20,Colchester,LQS,28104,,,Colchester,UK
1424,0.9,51.883333,Dressel 2-4 Catalan,Colchester,BI,26550,,,Colchester,UK
1425,-2.016667,54.966667,Dressel 20,Corbridge,LP,32748,,,Corbridge,UK
1426,-0.093145,51.514248,Dressel 20,London,MIM,16132,,,London,UK
1427,-3.5,54.7,Amphora incerta,Maryport,AEL,30673,,,Maryport,UK
1428,-0.093145,51.514248,Dressel 20,London,SCALENSIA,16867,,,London,UK
1429,-1.066667,51.35,Dressel 20,Silchester,MQFFT,16644,,,Silchester,UK
1430,-2.016667,54.966667,Dressel 20,Corbridge,LIT,16199,,,Corbridge,UK
1431,-2.333333,54.966667,Dressel 20,Bardon Mill,LSL,18728,,,Bardon Mill,UK
1432,-2.958889,51.613333,Dressel 20,Caerleon,PORPS,16727,,,Caerleon,UK
1433,-0.783333,50.833333,Dressel 20,Chicester,CANTONIQVIETI,15592,,,Chicester,UK
1434,-1.166667,52.25,Dressel 20,Daventry,ACIRGI,15485,,,Daventry,UK
1435,-0.783333,50.833333,Dressel 20,Chicester,DOM,16559,,,Chicester,UK
1436,0.9,51.883333,Dressel 20,Colchester,MHAS,16057,,,Colchester,UK
1437,-1.421389,54.987778,Dressel 20,South Shields,PNI,16457,,,South Shields,UK
1438,-2.333333,54.966667,Dressel 20,Bardon Mill,QIM,33399,,,Bardon Mill,UK
1439,-0.093145,51.514248,Dressel 20,London,RVFIPO,16719,,,London,UK
1440,-1.133333,52.633333,Dressel 20,Leicester,MMCS,15809,,,Leicester,UK
1441,-1.916667,51.8,Dressel 20,Chedworth,QIM,16156,,,Chedworth,UK
1442,-2.916667,53.2,Dressel 20,Chester,AVIH,17075,,,Chester,UK
1443,-4.266667,53.15,Dressel 20,Caernarfon,CANTONIQVIETI,15582,,,Caernarfon,UK
1444,-1.416667,53.25,Dressel 20,Chesterfield,SILVESTRI,16990,,,Chesterfield,UK
1445,-3.416667,53.333333,Dressel 20,Prestatyn,SE,16936,,,Prestatyn,UK
1446,-2.166667,51.85,Dressel 20,Brockworth,QIA,16096,,,Brockworth,UK
1447,-0.093145,51.514248,Dressel 20,London,GSAP,16735,,,London,UK
1448,-2.333333,54.966667,Dressel 20,Bardon Mill,LIRTOR,18711,,,Bardon Mill,UK
1449,1.333333,51.283333,Dressel 20,Edinburgh,LCAE,15703,,,Edinburgh,UK
1450,-3.383333,51.95,Dressel 20,Brecon,ANTONIQ,15572,,,Brecon,UK
1451,-2.333333,54.966667,Amphora incerta,Bardon Mill,ATCALM,33407,,,Bardon Mill,UK
1452,-2.958889,51.613333,Dressel 20,Caerleon,DOM,16549,,,Caerleon,UK
1453,1.333333,51.283333,Dressel 20,Edinburgh,SCAL,16873,,,Edinburgh,UK
1454,-0.093145,51.514248,Dressel 20,London,QIM,16167,,,London,UK
1455,1.333333,51.283333,Dressel 20,Edinburgh,MFM,16012,,,Edinburgh,UK
1456,-2.016667,54.966667,Dressel 20,Corbridge,LSV,16808,,,Corbridge,UK
1457,-1.066667,51.35,Dressel 20,Silchester,SILVESTRI,16991,,,Silchester,UK
1458,-2.016667,54.966667,Dressel 20,Corbridge,CIVNAPNNARARVA,16232,,,Corbridge,UK
1459,0.716667,51.833333,Dressel 20,Kelvedon,HLQ,16334,,,Kelvedon,UK
1460,-2.65,52.666667,Dressel 20,Wroxeter,LQS,16652,,,Wroxeter,UK
1461,-2.016667,54.966667,Dressel 20,Corbridge,LCQ,15779,,,Corbridge,UK
1462,0.9,51.883333,Dressel 20,Colchester,PQSF,16677,,,Colchester,UK
1463,-1.316667,51.016667,Dressel 20,Winchester,I,17126,,,Winchester,UK
1464,0.9,51.883333,Mortarium,Colchester,CRICIROF,30690,,,Colchester,UK
1465,-0.093145,51.514248,Dressel 20,London,PAH,15421,,,London,UK
1466,0.9,51.883333,Amphora incerta,Colchester,HIHI,20536,,,Colchester,UK
1467,-2.333333,54.966667,Dressel 20,Bardon Mill,APN,33383,,,Bardon Mill,UK
1468,-0.093145,51.514248,Dressel 20,London,MAR,15470,,,London,UK
1469,-2.65,52.666667,Dressel 20,Wroxeter,DATSCOL,15667,,,Wroxeter,UK
1470,-2.65,52.666667,Dressel 20,Wroxeter,CSEMPRONIPOLYCLITI,16955,,,Wroxeter,UK
1471,-0.093145,51.514248,Dressel 20,London,ATICI,15647,,,London,UK
1472,-0.633333,53.75,Dressel 20,Newport,AVRELIHERACLAE,15679,,,Newport,UK
1473,-2.333333,54.966667,Dressel 20,Bardon Mill,SE,18745,,,Bardon Mill,UK
1474,-3.533333,50.7,Dressel 20,Exeter,LMVE,16411,,,Exeter,UK
1475,-1.083333,53.966667,Dressel 20,York,MARS,16427,,,York,UK
1476,-2.533333,53.8,Dressel 20,Ribchester,POLAR,15462,,,Ribchester,UK
1477,-0.25,51.833333,Dressel 20,St. Albans,QFAT,15950,,,St. Albans,UK
1478,-0.25,51.833333,Dressel 20,St. Albans,LIVNIMELISSI,16272,,,St. Albans,UK
1479,-2.916667,53.2,Dressel 20,Chester,LMVE,16405,,,Chester,UK
1480,-2.333333,54.966667,Dressel 20,Bardon Mill,ACIRGI,18687,,,Bardon Mill,UK
1481,-0.8,50.833333,Dressel 20,Fishbourne,ROMANI,16704,,,Fishbourne,UK
1482,-0.093145,51.514248,Dressel 20,London,CMARISILVANI,16425,,,London,UK
1483,-1.316667,51.016667,Dressel 20,Winchester,HEV,16066,,,Winchester,UK
1484,-2.016667,54.966667,Dressel 20,Corbridge,SALS,15432,,,Corbridge,UK
1485,-2.766667,51.61,Dressel 20,Caerwent,QSA,16831,,,Caerwent,UK
1486,-1.133333,52.633333,Dressel 20,Leicester,HISPANISAEN,16076,,,Leicester,UK
1487,-1.216667,53.066667,Dressel 20,Newstead,LVALERITERNI,17049,,,Newstead,UK
1488,-2.333333,54.966667,Dressel 20,Bardon Mill,APCR,18722,,,Bardon Mill,UK
1489,1.333333,51.283333,Dressel 20,Edinburgh,CNACOR,16447,,,Edinburgh,UK
1490,1.083333,51.266667,Dressel 20,Canterbury,MCLS,15860,,,Canterbury,UK
1491,-1.983333,51.733333,Dressel 20,Cirencester,SAT,17218,,,Cirencester,UK
1492,-0.533333,53.233333,Mortarium,Lincoln,VSISFECITAESVMI,30748,,,Lincoln,UK
1493,-2.916667,53.2,Dressel 20,Chester,LVIST,17076,,,Chester,UK
1494,-2.016667,54.966667,Dressel 20,Corbridge,SVP,17032,,,Corbridge,UK
1495,1.333333,51.283333,Haltern 70,Edinburgh,DSD,20521,,,Edinburgh,UK
1496,-2.533333,53.8,Dressel 20,Ribchester,LVC,17019,,,Ribchester,UK
1497,-2.65,52.666667,Dressel 20,Wroxeter,MMCS,15812,,,Wroxeter,UK
1498,-2.65,52.666667,Dressel 20,Wroxeter,QCR,15796,,,Wroxeter,UK
1499,-0.25,51.833333,Dressel 20,St. Albans,LQS,16674,,,St. Albans,UK
1500,-0.093145,51.514248,Dressel 20,London,CAPF,15626,,,London,UK
1501,-0.093145,51.514248,Dressel 20,London,CSEMPRONIPOLYCLITI,16961,,,London,UK
1502,-3.533333,50.7,Dressel 20,Exeter,QAGEMELLI,15406,,,Exeter,UK
1503,-2.933333,54.883333,Dressel 20,Carlisle,CTYC,17004,,,Carlisle,UK
1504,-0.25,51.833333,Dressel 20,St. Albans,QFC,15985,,,St. Albans,UK
1505,0.9,51.883333,Dressel 20,Colchester,LIVNIMELISSI,16300,,,Colchester,UK
1506,-1.983333,51.733333,Dressel 20,Cirencester,CANTONIQVIETI,15593,,,Cirencester,UK
1507,1.333333,51.283333,Dressel 20,Edinburgh,QCR,15788,,,Edinburgh,UK
1508,-1.619444,54.988056,Dressel 20,Newcastle upon Tyne,LIVNIMELISSI,16235,,,Newcastle upon Tyne,UK
1509,-1.316667,51.016667,Dressel 20,Winchester,FSCIMNIANO,16922,,,Winchester,UK
1510,-2.016667,54.966667,Dressel 20,Corbridge,LIVNIMELISSI,16265,,,Corbridge,UK
1511,-0.316667,54.083333,Dressel 20,Rudston,LIVNIMELISSI,16233,,,Rudston,UK
1512,-2.333333,54.966667,Dressel 20,Bardon Mill,AGRICOLAE,20439,,,Bardon Mill,UK
1513,-2.933333,54.883333,Dressel 20,Carlisle,DOM,16545,,,Carlisle,UK
1514,0.9,51.883333,Dressel 20,Colchester,CSEMPRONIPOLYCLITI,16966,,,Colchester,UK
1515,-1.816667,53.916667,Dressel 20,Ilkley,SAXOFERREO,16854,,,Ilkley,UK
1516,0.9,51.883333,Dressel 20,Colchester,SATVRNINI,16832,,,Colchester,UK
1517,1.333333,51.283333,Dressel 20,Edinburgh,QIA,16105,,,Edinburgh,UK
1518,-2.65,52.666667,Dressel 20,Wroxeter,CTYC,17005,,,Wroxeter,UK
1519,-0.093145,51.514248,Dressel 20,London,FAVSTINNIB,16036,,,London,UK
1520,-2.916667,53.2,Dressel 20,Chester,ALFO,16318,,,Chester,UK
1521,0.9,51.883333,Dressel 20,Colchester,AVRELIHERACLAE,15678,,,Colchester,UK
1522,-3.533333,50.7,Dressel 20,Exeter,QIM,16159,,,Exeter,UK
1523,-1.983333,51.733333,Dressel 20,Cirencester,MAVRI,16428,,,Cirencester,UK
1524,1.116667,51.283333,Dressel 20,Sturry,LIT,16196,,,Sturry,UK
1525,-0.093145,51.514248,Dressel 20,London,CLPV,16328,,,London,UK
1526,-2.916667,53.2,Dressel 20,Chester,CLM,16321,,,Chester,UK
1527,0.9,51.883333,Dressel 20,Colchester,DOM,16556,,,Colchester,UK
1528,-3.533333,50.7,Dressel 20,Exeter,LVAGAL,17047,,,Exeter,UK
1529,0.9,51.883333,Amphora incerta,Colchester,PEPHE,20631,,,Colchester,UK
1530,0.9,51.883333,Dressel 20,Colchester,LQS,16659,,,Colchester,UK
1531,0.9,51.883333,Dressel 20,Colchester,CSEMPRONIPOLYCLITI,16963,,,Colchester,UK
1532,-2.6,53.383333,Dressel 20,Warrington,CSL,16757,,,Warrington,UK
1533,-1.666667,54.65,Dressel 20,Bishop Auckland,ACIRGI,15484,,,Bishop Auckland,UK
1534,-2.970556,51.168333,Dressel 20,Puriton,SP,33420,,,Puriton,UK
1535,-1.133333,52.633333,Dressel 20,Leicester,CMS,16394,,,Leicester,UK
1536,-0.093145,51.514248,Dressel 20,London,QMS,16400,,,London,UK
1537,-2.333333,54.966667,Dressel 20,Bardon Mill,MV,20444,,,Bardon Mill,UK
1538,-1.066667,51.35,Dressel 20,Silchester,SNR,16510,,,Silchester,UK
1539,-1.083333,53.966667,Dressel 20,York,ACIRGI,15500,,,York,UK
1540,-2.333333,54.966667,Dressel 20,Bardon Mill,AVRELIHERACLAE,33386,,,Bardon Mill,UK
1541,-0.093145,51.514248,Dressel 20,London,PMANISVP,28313,,,London,UK
1542,-2.333333,54.966667,Dressel 20,Bardon Mill,QMR,33401,,,Bardon Mill,UK
1543,-1.983333,51.733333,Dressel 20,Cirencester,LIV,16281,,,Cirencester,UK
1544,-2.333333,54.966667,Dressel 20,Bardon Mill,CQ,18738,,,Bardon Mill,UK
1545,-0.093145,51.514248,Dressel 20,London,CVVA,17036,,,London,UK
1546,0.9,51.883333,Dressel 20,Colchester,FSCIMNIANO,16925,,,Colchester,UK
1547,-0.093145,51.514248,Dressel 20,London,LASTELLAMI,20655,,,London,UK
1548,-0.533333,53.233333,Dressel 20,Lincoln,ARAXIFM,15684,,,Lincoln,UK
1549,-4.064722,51.662222,Dressel 20,Loughor,GAF,15389,,,Loughor,UK
1550,0.9,51.883333,Dressel 20,Colchester,PONTICI,16626,,,Colchester,UK
1551,-2.333333,54.966667,Dressel 20,Bardon Mill,QIM,18709,,,Bardon Mill,UK
1552,-2.016667,53.75,Dressel 20,Heptonstall,QFVE,16035,,,Heptonstall,UK
1553,-1.983333,51.733333,Dressel 20,Cirencester,QIA,16087,,,Cirencester,UK
1554,-1.983333,51.733333,Dressel 20,Cirencester,Q,17153,,,Cirencester,UK
1555,-2.916667,53.2,Dressel 20,Chester,QMCALIAIDIS,16350,,,Chester,UK
1556,-0.093145,51.514248,Dressel 20,London,VM,16355,,,London,UK
1557,-2.533333,53.8,Dressel 20,Ribchester,APFS,16098,,,Ribchester,UK
1558,-2.958889,51.613333,Dressel 20,Caerleon,LCM,15772,,,Caerleon,UK
1559,0.9,51.883333,Dressel 20,Colchester,QS,16732,,,Colchester,UK
1560,-2.933333,54.883333,Dressel 20,Carlisle,PIR,16179,,,Carlisle,UK
1561,-2.65,52.666667,Dressel 20,Wroxeter,QFC,15981,,,Wroxeter,UK
1562,1.333333,51.283333,Dressel 20,Edinburgh,CVVA,17037,,,Edinburgh,UK
1563,-0.093145,51.514248,Dressel 20,London,CSEMPRONIPOLYCLITI,16954,,,London,UK
1564,-1.083333,53.966667,Dressel 20,York,VECAT,15889,,,York,UK
1565,1.333333,51.283333,Dressel 20,Edinburgh,PMVP,16417,,,Edinburgh,UK
1566,-1.619444,54.988056,Dressel 20,Newcastle upon Tyne,SAXOFERREO,16857,,,Newcastle upon Tyne,UK
1567,-0.25,51.833333,Dressel 20,St. Albans,LIVNIMELISSI,16288,,,St. Albans,UK
1568,-1.983333,51.733333,Dressel 20,Cirencester,FSCIMNIANO,16908,,,Cirencester,UK
1569,-0.093145,51.514248,Dressel 20,London,CCII,15753,,,London,UK
1570,-2.958889,51.613333,Dressel 20,Caerleon,MAEMRV,15531,,,Caerleon,UK
1571,-2.933333,54.883333,Dressel 20,Carlisle,LQS,16654,,,Carlisle,UK
1572,-0.25,51.833333,Dressel 20,St. Albans,FSCIMNIANO,16933,,,St. Albans,UK
1573,-1.983333,51.733333,Dressel 20,Cirencester,LSSEPT,16806,,,Cirencester,UK
